time,x,y
2023-12-14 07:02:34.145510,1359.2804145812988,539.9022173881531
2023-12-14 07:02:34.546205,1357.3139190673828,504.22052800655365
2023-12-14 07:02:34.926313,1345.1821517944336,497.18774378299713
2023-12-14 07:02:35.316072,1328.8378143310547,500.98467350006104
2023-12-14 07:02:35.716120,1326.6338539123535,504.2978882789612
2023-12-14 07:02:36.098671,1326.6460990905762,502.96324253082275
2023-12-14 07:02:36.477686,1325.1351928710938,494.1999989748001
2023-12-14 07:02:36.863763,1327.2274589538574,495.16767024993896
2023-12-14 07:02:37.254099,1325.332202911377,492.882878780365
2023-12-14 07:02:37.661564,1307.2181510925293,496.5172666311264
2023-12-14 07:02:38.043172,1305.077018737793,486.483798623085
2023-12-14 07:02:38.429736,1301.067066192627,480.7297521829605
2023-12-14 07:02:38.813853,1295.2487182617188,481.7798048257828
2023-12-14 07:02:39.203437,1294.1579246520996,482.0848524570465
2023-12-14 07:02:39.581734,1290.6524276733398,480.65665662288666
2023-12-14 07:02:39.979631,1293.1152534484863,476.115220785141
2023-12-14 07:02:40.362010,1289.7448539733887,472.0175403356552
2023-12-14 07:02:40.763980,1284.620132446289,473.34854900836945
2023-12-14 07:02:41.143274,1277.0194244384766,468.86458218097687
2023-12-14 07:02:41.541892,1269.9160194396973,480.57036459445953
2023-12-14 07:02:41.927823,1160.6564140319824,447.6880806684494
2023-12-14 07:02:42.296405,1225.7472038269043,500.6445908546448
2023-12-14 07:02:42.682378,1176.2607765197754,502.8918528556824
2023-12-14 07:02:43.150070,1170.0779342651367,500.4805040359497
