time,x,y
2023-12-14 07:42:46.093195,1597.389850616455,1007.6025331020355
2023-12-14 07:42:50.625564,1566.291847229004,1018.7504267692566
2023-12-14 07:42:53.714553,1395.3057289123535,1010.8164203166962
2023-12-14 07:42:54.876711,1288.5186767578125,1033.6532628536224
2023-12-14 07:42:55.260153,1306.351547241211,1027.557202577591
2023-12-14 07:42:55.643803,1292.182903289795,1038.2829058170319
2023-12-14 07:42:56.043621,1285.7139587402344,1031.5921032428741
2023-12-14 07:42:56.442591,1239.9268341064453,1019.5083546638489
2023-12-14 07:42:56.828239,1210.697422027588,956.8728303909302
2023-12-14 07:42:57.210478,1203.596248626709,972.5637853145599
2023-12-14 07:42:57.610498,1197.9986572265625,969.7224247455597
2023-12-14 07:42:57.991505,1148.4238243103027,971.1902582645416
2023-12-14 07:42:58.377517,1099.8794746398926,943.0895054340363
2023-12-14 07:42:58.760301,1107.084617614746,918.6420500278473
2023-12-14 07:42:59.144065,1088.1073379516602,923.1359624862671
2023-12-14 07:42:59.543927,1062.1528816223145,903.8773584365845
2023-12-14 07:42:59.911007,1047.557716369629,892.3422610759735
2023-12-14 07:43:00.310935,1048.3465576171875,899.1205143928528
2023-12-14 07:43:00.692022,1035.1873970031738,894.3834328651428
2023-12-14 07:43:01.077958,1011.9439888000488,863.1574988365173
2023-12-14 07:43:01.461437,1007.8030014038086,869.3845582008362
2023-12-14 07:43:01.844894,1005.7453536987305,867.5067329406738
2023-12-14 07:43:02.228530,1006.1203765869141,863.7844920158386
2023-12-14 07:43:02.628280,1003.3947372436523,888.7263643741608
2023-12-14 07:43:03.011751,978.8204956054688,873.0920898914337
2023-12-14 07:43:03.408252,968.6220359802246,863.5473418235779
2023-12-14 07:43:03.777753,964.9944877624512,865.3182756900787
2023-12-14 07:43:04.176833,962.9822444915771,869.6287894248962
2023-12-14 07:43:04.560887,976.4475917816162,860.8480525016785
2023-12-14 07:43:04.944609,989.9831485748291,859.6222293376923
2023-12-14 07:43:05.343554,980.5251789093018,851.9393420219421
2023-12-14 07:43:05.727324,981.3888931274414,858.5992133617401
2023-12-14 07:43:06.110326,994.8298645019531,867.2940123081207
2023-12-14 07:43:06.494224,993.6666011810303,864.7023224830627
2023-12-14 07:43:06.877968,995.4023838043213,866.3811707496643
2023-12-14 07:43:07.261156,994.5217323303223,863.843457698822
2023-12-14 07:43:07.644649,994.9433898925781,867.2541010379791
2023-12-14 07:43:08.043569,996.3617992401123,861.0532736778259
2023-12-14 07:43:08.427601,992.9000759124756,859.672440290451
2023-12-14 07:43:08.827756,993.5842323303223,862.0477402210236
2023-12-14 07:43:09.227352,993.4372615814209,859.402459859848
2023-12-14 07:43:09.611289,993.8045883178711,859.8266136646271
2023-12-14 07:43:09.996213,996.917667388916,861.1096322536469
2023-12-14 07:43:10.396543,991.8021583557129,862.7554893493652
2023-12-14 07:43:10.777921,991.7896842956543,868.1746029853821
2023-12-14 07:43:11.177954,993.219165802002,860.6777858734131
2023-12-14 07:43:11.561248,992.9343223571777,862.3650670051575
2023-12-14 07:43:11.944611,993.9232635498047,866.8523490428925
2023-12-14 07:43:12.328150,995.7511711120605,868.4327709674835
2023-12-14 07:43:12.729411,996.2793731689453,862.156240940094
2023-12-14 07:43:13.111274,993.1942176818848,864.0191316604614
2023-12-14 07:43:13.508231,997.2455406188965,866.6023242473602
2023-12-14 07:43:13.894364,995.9652328491211,856.8264770507812
