time,x,y
2023-12-20 07:07:14.396065,1712.600212097168,859.053783416748
2023-12-20 07:07:14.826085,1730.643539428711,868.3112668991089
2023-12-20 07:07:15.234090,1729.742317199707,867.3907005786896
2023-12-20 07:07:15.648094,1728.1582260131836,867.5908362865448
2023-12-20 07:07:16.085099,1727.4618530273438,864.6488928794861
2023-12-20 07:07:17.401113,1727.709732055664,866.4088189601898
2023-12-20 07:07:17.805117,1727.4567604064941,867.3436439037323
2023-12-20 07:07:18.213121,1721.1342430114746,866.3952040672302
2023-12-20 07:07:18.615013,1726.483325958252,863.1993412971497
2023-12-20 07:07:19.026017,1723.8593673706055,864.962807893753
2023-12-20 07:07:19.423021,1722.535572052002,864.6867763996124
2023-12-20 07:07:19.823025,1722.2627449035645,861.571090221405
2023-12-20 07:07:20.222029,1720.5304527282715,862.5231993198395
2023-12-20 07:07:20.625034,1716.9768905639648,861.3458168506622
2023-12-20 07:07:21.032038,1716.0734939575195,862.6731240749359
2023-12-20 07:07:21.432047,1718.3833694458008,866.1968386173248
2023-12-20 07:07:21.835052,1711.7303466796875,854.0633296966553
2023-12-20 07:07:22.246056,1710.5366706848145,856.6610062122345
2023-12-20 07:07:22.649066,1709.1790008544922,856.1092329025269
2023-12-20 07:07:23.052070,1697.9650497436523,864.0380895137787
2023-12-20 07:07:23.444936,1678.208885192871,858.9850008487701
2023-12-20 07:07:23.849120,1660.4839897155762,866.117434501648
2023-12-20 07:07:24.247124,1652.4654579162598,864.0167820453644
2023-12-20 07:07:24.641129,1629.2147827148438,871.1378216743469
2023-12-20 07:07:25.049133,1626.430835723877,867.120269536972
2023-12-20 07:07:25.441137,1626.4944648742676,866.9600772857666
2023-12-20 07:07:25.852235,1617.070598602295,861.9161295890808
2023-12-20 07:07:26.256240,1608.9062690734863,856.3595795631409
2023-12-20 07:07:26.663244,1602.6141929626465,850.867692232132
2023-12-20 07:07:27.070248,1591.925926208496,849.1326463222504
2023-12-20 07:07:27.477253,1556.4213180541992,837.2029745578766
2023-12-20 07:07:27.877257,1515.0957298278809,833.6766529083252
2023-12-20 07:07:28.284262,1505.1066398620605,827.0241522789001
2023-12-20 07:07:28.679584,1504.317398071289,837.615122795105
2023-12-20 07:07:29.095588,1458.9129638671875,850.3426337242126
2023-12-20 07:07:29.494592,1452.5237274169922,857.8194308280945
2023-12-20 07:07:29.909890,1422.362937927246,862.7317357063293
2023-12-20 07:07:30.312892,1417.4309349060059,869.1364002227783
2023-12-20 07:07:30.731896,1408.590431213379,868.3767342567444
2023-12-20 07:07:31.130901,1397.6138877868652,863.6485362052917
2023-12-20 07:07:31.540122,1479.3118286132812,844.6822822093964
2023-12-20 07:07:31.950126,1382.720775604248,852.7288126945496
2023-12-20 07:07:32.352131,1366.8511962890625,843.1738615036011
2023-12-20 07:07:32.754135,1339.131088256836,837.2695362567902
2023-12-20 07:07:33.164138,1308.640022277832,860.2599728107452
2023-12-20 07:07:33.568118,1291.0192680358887,847.5697016716003
2023-12-20 07:07:33.974123,1243.2337760925293,854.8678636550903
2023-12-20 07:07:34.378127,1220.7401847839355,859.0976214408875
2023-12-20 07:07:34.782131,1207.2739791870117,859.9432575702667
2023-12-20 07:07:35.180138,1196.4304161071777,859.4455575942993
2023-12-20 07:07:35.586139,1180.5479621887207,861.0586166381836
2023-12-20 07:07:35.991144,1162.0482444763184,850.8284568786621
2023-12-20 07:07:36.393148,1158.2790184020996,852.8069293498993
2023-12-20 07:07:36.790152,1139.5196914672852,847.4132108688354
2023-12-20 07:07:37.194156,1116.291732788086,835.5471074581146
2023-12-20 07:07:37.591161,1091.553783416748,829.4997131824493
2023-12-20 07:07:38.000165,1094.0908241271973,792.4410688877106
2023-12-20 07:07:38.397169,1013.1001281738281,836.3343250751495
2023-12-20 07:07:38.802173,1003.3051872253418,834.1329610347748
2023-12-20 07:07:39.199177,989.3360424041748,842.1971619129181
2023-12-20 07:07:39.602342,967.6222229003906,845.8080697059631
2023-12-20 07:07:40.003347,950.1151371002197,856.5948307514191
2023-12-20 07:07:40.406323,922.893648147583,854.2943644523621
2023-12-20 07:07:40.801713,919.4637680053711,855.8301115036011
2023-12-20 07:07:41.202717,901.157283782959,844.8056209087372
2023-12-20 07:07:41.602721,878.4531497955322,835.0899946689606
2023-12-20 07:07:42.018726,823.927059173584,858.4541487693787
2023-12-20 07:07:42.418730,818.9602088928223,847.0288074016571
2023-12-20 07:07:42.832735,777.310380935669,828.5696840286255
2023-12-20 07:07:43.234738,772.2762393951416,825.6307983398438
2023-12-20 07:07:43.639743,748.3496761322021,834.5274066925049
2023-12-20 07:07:44.049747,728.6222648620605,836.8632459640503
2023-12-20 07:07:44.454751,706.2914657592773,843.4068596363068
2023-12-20 07:07:44.861756,692.8766441345215,844.252495765686
2023-12-20 07:07:45.258772,686.3034152984619,851.5323436260223
2023-12-20 07:07:45.654776,669.5411682128906,840.2209746837616
2023-12-20 07:07:46.055780,666.4334678649902,840.170248746872
2023-12-20 07:07:46.446785,646.3168716430664,831.8882417678833
2023-12-20 07:07:46.857788,625.3473472595215,782.1224284172058
2023-12-20 07:07:47.252793,529.951286315918,823.666455745697
2023-12-20 07:07:47.669797,512.0374059677124,832.9238104820251
2023-12-20 07:07:48.082802,494.415020942688,836.6574454307556
2023-12-20 07:07:48.491806,485.3157091140747,842.1250319480896
2023-12-20 07:07:48.899258,453.8694190979004,847.3729455471039
2023-12-20 07:07:49.358402,1672.7251625061035,854.463826417923
2023-12-20 07:07:49.775416,1671.8234252929688,885.8223044872284
2023-12-20 07:07:50.186420,1594.5576095581055,863.674703836441
2023-12-20 07:07:50.593424,1584.2783546447754,857.7091920375824
2023-12-20 07:07:51.009439,1556.7705345153809,837.237800359726
2023-12-20 07:07:51.718453,1542.9802894592285,829.1902077198029
2023-12-20 07:07:52.119458,1526.396427154541,823.9158689975739
2023-12-20 07:07:52.528649,1483.828525543213,822.0498883724213
2023-12-20 07:07:52.942653,1457.5055694580078,841.7299747467041
2023-12-20 07:07:53.344475,1368.6195945739746,813.2537984848022
2023-12-20 07:07:53.764033,1368.9604568481445,814.0796720981598
2023-12-20 07:07:54.169035,1368.4770584106445,814.0161681175232
2023-12-20 07:07:54.573404,1360.8042526245117,811.5013718605042
2023-12-20 07:07:54.984409,1344.7503089904785,807.0356869697571
2023-12-20 07:07:55.390413,1318.7892150878906,801.4402878284454
2023-12-20 07:07:55.797594,1296.8869400024414,801.3189768791199
2023-12-20 07:07:56.202598,1286.12154006958,804.0342950820923
2023-12-20 07:07:56.608602,1261.0565757751465,803.8252437114716
2023-12-20 07:07:57.031610,1213.7750816345215,792.5533676147461
2023-12-20 07:07:57.430599,1196.8959617614746,785.331004858017
2023-12-20 07:07:57.841610,1185.992374420166,775.0787007808685
2023-12-20 07:07:58.253614,1165.5275344848633,772.2866821289062
2023-12-20 07:07:58.689752,1159.5540618896484,772.6742720603943
2023-12-20 07:07:59.103756,1137.6945304870605,770.4117858409882
2023-12-20 07:07:59.509760,1114.6314811706543,757.7183926105499
