time,x,y
2023-12-18 05:51:49.711264,860.2405643463135,675.7565116882324
2023-12-18 05:51:50.165639,869.1680145263672,677.946320772171
2023-12-18 05:51:50.636470,861.8651103973389,681.0243487358093
2023-12-18 05:51:51.114208,866.9272613525391,686.5879797935486
2023-12-18 05:51:51.582526,873.23899269104,680.5917942523956
2023-12-18 05:52:47.466222,1210.6337928771973,889.8090541362762
2023-12-18 05:52:47.949723,1202.5873947143555,889.0165901184082
2023-12-18 05:52:48.439709,1194.5159912109375,887.7540421485901
2023-12-18 05:52:48.914626,1187.812728881836,882.3369240760803
2023-12-18 05:52:49.390330,1181.4785957336426,876.9162654876709
2023-12-18 05:52:49.861076,1174.4573020935059,875.6975555419922
2023-12-18 05:52:50.335352,1168.9072036743164,871.9135165214539
2023-12-18 05:52:50.810064,1161.097469329834,870.1756703853607
2023-12-18 05:52:51.285280,1154.9652099609375,865.8093774318695
2023-12-18 05:52:51.749920,1150.8587265014648,864.7001338005066
2023-12-18 05:52:52.235599,1144.2348289489746,863.266224861145
2023-12-18 05:52:52.703826,1140.530891418457,858.8225877285004
2023-12-18 05:52:53.170807,1136.0199165344238,858.047890663147
2023-12-18 05:52:53.648949,1130.518627166748,856.364278793335
2023-12-18 05:52:54.135650,1125.2351188659668,855.4463839530945
2023-12-18 05:52:54.620986,1119.0788841247559,851.8985617160797
2023-12-18 05:52:55.108338,1116.1386108398438,852.3355579376221
2023-12-18 05:52:55.595503,1109.1386032104492,851.6142582893372
2023-12-18 05:52:56.081915,1107.1961975097656,849.283858537674
2023-12-18 05:52:56.552181,1104.261360168457,854.0609800815582
2023-12-18 05:52:57.023749,1100.86332321167,857.0206260681152
2023-12-18 05:52:57.509555,1101.2934494018555,859.4566297531128
2023-12-18 05:52:57.980527,1095.0689506530762,858.1987810134888
2023-12-18 05:52:58.466657,1089.213638305664,854.5348942279816
2023-12-18 05:52:58.937423,1086.869945526123,853.8596534729004
2023-12-18 05:52:59.407439,1085.782299041748,851.7908978462219
2023-12-18 05:52:59.894359,1080.2005577087402,851.6911840438843
2023-12-18 05:53:00.366023,1075.6114768981934,854.8787748813629
2023-12-18 05:53:00.837005,1066.8113708496094,853.517929315567
2023-12-18 05:53:01.322860,1061.0564804077148,851.0689866542816
2023-12-18 05:53:01.794124,1048.5920906066895,851.1018812656403
2023-12-18 05:53:02.279234,1019.1148567199707,886.7889618873596
2023-12-18 05:53:02.765713,1018.414478302002,880.4840111732483
2023-12-18 05:53:03.236530,1016.7978286743164,875.4866695404053
2023-12-18 05:53:03.723786,1013.1282234191895,876.8291366100311
2023-12-18 05:53:04.194702,1007.4310111999512,839.4357526302338
2023-12-18 05:53:04.680713,1000.8494567871094,826.1134028434753
2023-12-18 05:53:05.152118,996.8857955932617,825.5371356010437
2023-12-18 05:53:05.654799,991.2977600097656,817.7117586135864
2023-12-18 05:53:06.124925,1006.3930320739746,862.5345933437347
2023-12-18 05:53:06.619381,987.3636245727539,828.8555324077606
2023-12-18 05:53:07.114301,984.9885177612305,839.2837357521057
2023-12-18 05:53:07.583790,966.4107799530029,837.5798463821411
2023-12-18 05:53:08.071056,962.0172214508057,840.5773115158081
2023-12-18 05:53:08.540093,960.029354095459,840.4774045944214
2023-12-18 05:53:09.012452,951.3213729858398,836.3552141189575
2023-12-18 05:53:09.501473,947.0138168334961,836.3578534126282
